-0.66957,-0.94095,-0.87092,-0.45126,-0.54955,0.46249,0.5126,0.52075,-0.50749,-0.49206,0.35176
-0.25368,-0.66222,0.72397,-0.51537,-0.51478,0.52461,0.49829,0.47135,-0.53602,-0.47068,-0.83897
-0.58079,0.49595,0.62722,-0.45709,-0.54865,0.49455,0.47795,0.45824,-0.45783,-0.48766,0.44181
-0.98965,0.30335,0.24438,-0.49917,-0.51114,0.51122,0.476,0.46668,-0.50081,-0.54504,0.88429
0.27988,0.97927,0.71464,-0.52917,-0.45224,0.50445,0.52028,0.54834,-0.47112,-0.52139,0.11116
0.84083,0.21629,0.25189,-0.49524,-0.53546,0.52345,0.53495,0.52738,-0.5418,-0.48003,-0.24149
-0.87145,0.18584,-0.59529,-0.4704,-0.50202,0.49417,0.52786,0.52185,-0.52091,-0.53558,-0.9319
-0.58686,-0.30748,0.43041,-0.51334,-0.54683,0.51975,0.45185,0.4911,-0.47647,-0.47884,0.19096
0.63734,-0.31537,-0.84711,-0.46873,-0.52174,0.45136,0.48513,0.53237,-0.48716,-0.50061,-0.26195
-0.79369,0.71254,0.41362,-0.53922,-0.49273,0.52104,0.54105,0.54609,-0.52941,-0.53642,0.95798
0.053298,0.81949,-0.080797,-0.46326,-0.48409,0.54851,0.51348,0.52735,-0.46964,-0.53681,-0.18849
-0.55275,-0.3676,0.45945,-0.47873,-0.45664,0.51197,0.52505,0.51489,-0.46116,-0.4596,0.040957
0.66601,-0.98096,0.59519,-0.53272,-0.46257,0.49283,0.4668,0.49551,-0.49301,-0.50068,-0.36359
-0.98058,-0.25643,0.3099,-0.5123,-0.47084,0.45626,0.47337,0.51439,-0.45941,-0.53839,0.95368
-0.81978,-0.94232,-0.484,-0.47776,-0.47923,0.52154,0.49541,0.53719,-0.51261,-0.47947,0.11147
-0.79118,0.15596,0.54288,-0.54012,-0.52358,0.49482,0.4577,0.51411,-0.47406,-0.48727,-0.26435
-0.6843,0.947,-0.039824,-0.47954,-0.54562,0.49119,0.45745,0.47135,-0.50955,-0.47607,-0.1739
0.68954,0.18185,0.79788,-0.54077,-0.48417,0.54712,0.51265,0.5436,-0.4875,-0.46811,-0.019774
0.40304,-0.43139,0.46434,-0.50833,-0.54593,0.4641,0.53767,0.46449,-0.50056,-0.4807,-0.95423
-0.82997,-0.80759,-0.6378,-0.45724,-0.48814,0.48733,0.45288,0.5054,-0.52422,-0.4632,-0.58388
-0.17393,-0.41435,-0.28726,-0.51647,-0.54592,0.47027,0.53633,0.49619,-0.52752,-0.54806,0.80557
-0.84097,-0.070261,-0.50557,-0.49064,-0.54659,0.53263,0.4943,0.47542,-0.49754,-0.46276,-0.51839
-0.72005,-0.85427,-0.3779,-0.53267,-0.53781,0.52677,0.48322,0.45284,-0.50882,-0.49183,-0.80851
-0.17648,-0.82945,-0.77441,-0.51659,-0.51095,0.52682,0.46513,0.47201,-0.49984,-0.5122,-0.60306
-0.21588,0.2613,0.14068,-0.52642,-0.54188,0.50216,0.47622,0.45661,-0.48002,-0.51939,0.69605
-0.26727,0.33683,0.30891,-0.47454,-0.53386,0.53656,0.48392,0.4868,-0.53669,-0.51943,0.57748
0.44579,0.80476,0.027361,-0.46773,-0.46611,0.46269,0.49949,0.47793,-0.51805,-0.4778,0.45982
0.24376,-0.39398,0.70118,-0.52404,-0.47877,0.52768,0.49574,0.46954,-0.51739,-0.45864,-0.6629
0.04225,-0.706,0.40983,-0.54176,-0.48794,0.50999,0.48955,0.48688,-0.50531,-0.49669,-0.49577
-0.93752,0.38151,-0.46443,-0.45155,-0.50589,0.53605,0.45892,0.49458,-0.46025,-0.46096,-0.46617
-0.4215,-0.29827,-0.30709,-0.45416,-0.54339,0.46481,0.48361,0.50861,-0.53384,-0.50913,-0.45046
0.47273,0.61389,0.83284,-0.51457,-0.54236,0.51007,0.47962,0.49885,-0.50395,-0.46017,0.88712
0.51099,0.57832,-0.045132,-0.50062,-0.52833,0.54701,0.5,0.53409,-0.4767,-0.52688,-0.94072
-0.32536,0.60054,-0.82192,-0.47455,-0.52449,0.49488,0.5119,0.4861,-0.53341,-0.48888,0.73134
0.097338,0.75108,0.19629,-0.47459,-0.49515,0.49593,0.51203,0.51655,-0.48635,-0.51603,-0.17803
0.52402,-0.58168,0.62199,-0.54819,-0.53083,0.52904,0.5162,0.46341,-0.51493,-0.52977,0.836
-0.90948,0.28016,0.40604,-0.45349,-0.53796,0.48708,0.50668,0.46817,-0.47297,-0.52889,-0.42335
0.72136,-0.02799,0.41351,-0.49404,-0.48395,0.45938,0.4681,0.45472,-0.52792,-0.47996,-0.11758
0.66505,-0.39831,0.47523,-0.54896,-0.51621,0.50013,0.50037,0.46051,-0.51368,-0.52315,-0.56934
0.60093,-0.99718,-0.68867,-0.48323,-0.46836,0.49857,0.51886,0.45713,-0.45356,-0.52456,-0.59587
0.95047,0.46687,-0.22417,-0.54777,-0.47057,0.48283,0.47656,0.48196,-0.49427,-0.53605,-0.67766
0.77369,0.7225,0.031677,-0.539,-0.53447,0.46864,0.54208,0.47853,-0.50875,-0.50126,0.26127
0.05875,-0.40254,0.59931,-0.47961,-0.46179,0.54908,0.5169,0.4569,-0.52459,-0.52066,-0.68973
0.34074,0.94453,-0.7734,-0.45449,-0.53354,0.50836,0.45695,0.48111,-0.4533,-0.45929,0.30587
0.89117,0.56549,0.018142,-0.45558,-0.45972,0.46047,0.48058,0.53167,-0.51706,-0.50031,0.98797
0.039187,-0.12111,-0.073083,-0.52596,-0.50195,0.46161,0.49679,0.48515,-0.52938,-0.5137,0.64843
-0.79806,0.97654,-0.046811,-0.5065,-0.45308,0.53934,0.50579,0.48961,-0.54945,-0.4876,-0.23261
-0.96185,0.49995,0.75087,-0.51381,-0.4728,0.50024,0.48109,0.53085,-0.49191,-0.46833,-0.37942
-0.63656,0.79291,0.19935,-0.48659,-0.49539,0.50382,0.47058,0.54429,-0.46635,-0.47063,0.25371
0.26023,0.16555,-0.61552,-0.47813,-0.54768,0.46715,0.47333,0.45816,-0.48353,-0.53936,0.33087
0.6966,0.70972,0.91755,-0.46464,-0.50936,0.47254,0.50321,0.46318,-0.46194,-0.49639,0.36936
0.18637,0.64533,0.84586,-0.47898,-0.45324,0.49848,0.48182,0.48802,-0.5165,-0.5251,0.09216
0.62958,0.7701,0.40277,-0.54486,-0.46073,0.50023,0.46957,0.52958,-0.52645,-0.53488,-0.87211
-0.27434,-0.61788,0.36408,-0.51614,-0.51146,0.4946,0.51838,0.50478,-0.45667,-0.47773,0.75609
0.6889,0.4254,0.84541,-0.49319,-0.53166,0.5216,0.54891,0.53212,-0.5495,-0.53785,-0.3706
-0.13302,0.24378,-0.42919,-0.53016,-0.54099,0.5079,0.45786,0.53226,-0.53725,-0.54956,-0.68708
0.50039,-0.89142,0.81811,-0.45217,-0.46157,0.45231,0.48706,0.54366,-0.48133,-0.45738,0.32061
0.38627,0.92901,-0.21985,-0.49734,-0.48483,0.51679,0.54288,0.47203,-0.4761,-0.45908,-0.52718
0.54423,0.43473,0.66197,-0.53614,-0.47815,0.47025,0.49225,0.51729,-0.51526,-0.51796,-0.21475
0.02572,-0.48748,-0.82165,-0.53207,-0.53011,0.54258,0.51994,0.49032,-0.51809,-0.45077,-0.73063
0.024035,-0.46042,0.24006,-0.49193,-0.51227,0.49268,0.47552,0.49329,-0.48108,-0.53905,0.12281
0.9967,-0.64861,-0.019617,-0.5175,-0.53374,0.49928,0.49963,0.48692,-0.47673,-0.45029,0.96084
-0.016461,-0.5946,0.55922,-0.51268,-0.4764,0.46389,0.49433,0.4949,-0.54273,-0.47215,0.56657
0.057845,-0.45011,-0.74738,-0.5215,-0.48432,0.54753,0.529,0.5039,-0.54301,-0.46633,0.87944
-0.47331,-0.090702,0.39952,-0.49076,-0.45649,0.45976,0.53921,0.53719,-0.54962,-0.50951,0.15108
0.1274,0.025172,-0.35095,-0.50902,-0.49187,0.53943,0.54656,0.48289,-0.51063,-0.51214,0.38578
-0.24228,0.41289,0.9853,-0.45472,-0.49802,0.48748,0.46977,0.48508,-0.52553,-0.54755,-0.23141
-0.51547,0.44645,0.15776,-0.52097,-0.48669,0.48321,0.53541,0.50751,-0.51461,-0.54536,-0.31536
-0.78852,-0.81439,0.2848,-0.53381,-0.45653,0.53243,0.54036,0.5487,-0.53481,-0.53719,-0.10465
0.14875,0.63625,0.91237,-0.53476,-0.49472,0.53047,0.54779,0.52927,-0.47706,-0.49909,0.35434
0.52774,0.9262,0.78233,-0.48008,-0.52916,0.51219,0.52429,0.50096,-0.4658,-0.48417,0.87264
